,airportcode,airportcodecopy,airport,city,country,lat,long,currencycode,toeuro,fromeuro
5134,RWL,RWL,Rawlins Municipal Airport-Harvey Field,Rawlins,United States,41.8055975,-107.19993999999998,USD,0.9488,1.0541
5135,CDW,CDW,Caldwell Essex County Airport,Caldwell,United States,40.8752222,-74.2813611,USD,0.9488,1.0541
5136,AIZ,AIZ,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,38.096035,-92.5494875,USD,0.9488,1.0541
5137,L35,L35,Big Bear City,Big Bear,United States,34.2637778,-116.85602779999999,USD,0.9488,1.0541
5138,TVI,TVI,Thomasville Regional Airport,Thomasville,United States,30.9017921,-83.8811285,USD,0.9488,1.0541
5139,HSH,HSH,Henderson Executive Airport,Henderson,United States,35.972778000000005,-115.13444399999999,USD,0.9488,1.0541
5140,TMA,TMA,Henry Tift Myers Airport,Tifton,United States,31.4289814,-83.488545,USD,0.9488,1.0541
5141,DVT,DVT,Deer Valley Municipal Airport,Phoenix ,United States,33.4117,112.45700000000001,USD,0.9488,1.0541
5142,HDO,HDO,Hondo Municipal Airport,Hondo,United States,29.3591,-99.1775,USD,0.9488,1.0541
5143,MCL,MCL,McKinley National Park Airport,McKinley Park,United States,63.73275699999999,-148.91128999999998,USD,0.9488,1.0541
5144,LHD,LHD,Lake Hood Seaplane Base,Anchorage,United States,61.1866382,-149.96539180000002,USD,0.9488,1.0541
5145,PPC,PPC,Prospect Creek Airport,Prospect Creek,United States,66.814167,-150.64361100000002,USD,0.9488,1.0541
5146,HCC,HCC,Columbia County,Hudson NY,United States,42.2913,-73.7103,USD,0.9488,1.0541
5147,HLG,HLG,Wheeling Ohio County Airport,Wheeling,United States,40.175,-80.6463,USD,0.9488,1.0541
5148,FZG,FZG,Fitzgerald Municipal Airport,Fitzgerald,United States,31.6839046,-83.2709036,USD,0.9488,1.0541
5149,40J,40J,Perry-Foley Airport,Perry,United States,30.0692778,-83.5805833,USD,0.9488,1.0541
5150,RKP,RKP,Aransas County Airport,Rockport,United States,28.0862222,-97.0436944,USD,0.9488,1.0541
5151,CKF,CKF,Crisp County Cordele Airport,Cordele,United States,31.9888333,-83.7739167,USD,0.9488,1.0541
5152,OMN,OMN,Ormond Beach municipal Airport,Ormond Beach,United States,29.1804,-81.06497,USD,0.9488,1.0541
5153,TTD,TTD,Portland Troutdale,Troutdale,United States,45.54937,-122.401253,USD,0.9488,1.0541
5154,HIO,HIO,Portland Hillsboro,Hillsboro,United States,45.540394,-122.949825,USD,0.9488,1.0541
5155,24J,24J,Suwannee County Airport,Live Oak,United States,30.300125,-83.0246944,USD,0.9488,1.0541
5156,GAI,GAI,Montgomery County Airpark,Gaithersburg,United States,39.1006,-77.09576,USD,0.9488,1.0541
5157,CVX,CVX,Charlevoix Municipal Airport,Charelvoix,United States,45.3047778,-85.2753333,USD,0.9488,1.0541
5158,2J9,2J9,Quincy Municipal Airport,Quincy,United States,30.5978708,-84.557425,USD,0.9488,1.0541
5159,RCE,RCE,Roche Harbor Seaplane Base,Roche Harbor,United States,48.608056,-123.159722,USD,0.9488,1.0541
5160,BYW,BYW,Blakely Island Airport,Blakely Island,United States,48.56025,-122.80243,USD,0.9488,1.0541
5161,RSJ,RSJ,Rosario Seaplane Base,Rosario,United States,48.645556,-122.86805600000001,USD,0.9488,1.0541
5162,WSX,WSX,Westsound Seaplane Base,Westsound,United States,48.617778,-122.95277800000001,USD,0.9488,1.0541
5163,FBS,FBS,Friday Harbor Seaplane Base,Friday Harbor,United States,48.537222,-123.009722,USD,0.9488,1.0541
5164,L06,L06,Furnace Creek,Death Valley National Park,United States,36.273,-116.515,USD,0.9488,1.0541
5165,XFL,XFL,Flagler County Airport,Flagler,United States,29.2821,-81.1212,USD,0.9488,1.0541
5166,MVL,MVL,Morrisville Stowe State Airport,Morrisville,United States,44.535,-72.61399999999999,USD,0.9488,1.0541
5167,RBD,RBD,Dallas Executive Airport,Dallas,United States,32.680833,-96.86833299999999,USD,0.9488,1.0541
5168,WST,WST,Westerly State Airport,Washington County,United States,41.349722,-71.803333,USD,0.9488,1.0541
5169,BID,BID,Block Island State Airport,Block Island,United States,41.168056,-71.57777800000001,USD,0.9488,1.0541
5170,NME,NME,Nightmute Airport,Nightmute,United States,60.471111,-164.70083300000002,USD,0.9488,1.0541
5171,OOK,OOK,Toksook Bay Airport,Toksook Bay,United States,60.541389,-165.087222,USD,0.9488,1.0541
5172,TNK,TNK,Tununak Airport,Tununak,United States,60.575556000000006,-165.27166699999998,USD,0.9488,1.0541
5173,GNU,GNU,Goodnews Airport,Goodnews Bay,United States,59.1175,-161.5775,USD,0.9488,1.0541
5174,WWT,WWT,Newtok Airport,Newtok,United States,60.939167000000005,-164.64111100000002,USD,0.9488,1.0541
5175,BGE,BGE,Decatur County Industrial Air Park,Bainbridge,United States,30.9715981,-84.6369278,USD,0.9488,1.0541
5176,SPZ,SPZ,Silver Springs Airport,Silver Springs,United States,39.4030278,-119.25119440000002,USD,0.9488,1.0541
5177,WHP,WHP,Whiteman Airport,Los Angeles,United States,34.25932529999999,-118.4134331,USD,0.9488,1.0541
5178,MAE,MAE,Madera Municipal Airport,Madera,United States,36.9886111,-120.11244440000002,USD,0.9488,1.0541
5179,U76,U76,Mountain Home Municipal Airport,Mountain Home,United States,43.1316111,-115.73056709999999,USD,0.9488,1.0541
5180,19A,19A,Jackson County Airport,Jefferson,United States,34.175863799999995,-83.56159720000001,USD,0.9488,1.0541
5181,AAF,AAF,Apalachicola Regional Airport,Apalachicola,United States,29.727606599999998,-85.0274416,USD,0.9488,1.0541
5182,SGJ,SGJ,St. Augustine Airport,St. Augustine,United States,29.95925,-81.33972220000001,USD,0.9488,1.0541
5183,DQH,DQH,Douglas Municipal Airport,Douglas,United States,31.4767385,-82.86056640000001,USD,0.9488,1.0541
5184,FRP,FRP,St Lucie County International Airport,Fort Pierce,United States,27.497472,-80.372638,USD,0.9488,1.0541
5185,ALX,ALX,Alexandria,Alexandria,United States,38.806346000000005,-77.0621,USD,0.9488,1.0541
5186,TAN,TAN,Taunton Municipal Airport - King Field,Taunton,United States,41.87440170000001,-71.0166453,USD,0.9488,1.0541
5187,PYM,PYM,Plymouth Municipal Airport,Plymouth,United States,41.9090278,-70.72877779999999,USD,0.9488,1.0541
5188,OQU,OQU,Quonset State Airport,North Kingstown,United States,41.5971389,-71.4121389,USD,0.9488,1.0541
5189,1B9,1B9,Mansfield Municipal,Mansfield,United States,42.0001331,-71.1967714,USD,0.9488,1.0541
5190,OWD,OWD,Norwood Memorial Airport,Norwood,United States,42.1905278,-71.1729444,USD,0.9488,1.0541
5191,BAF,BAF,Barnes Municipal,Westfield,United States,42.1579472,-72.715875,USD,0.9488,1.0541
5192,IJD,IJD,Windham Airport,Willimantic,United States,41.7440278,-72.1802222,USD,0.9488,1.0541
5193,MGJ,MGJ,Orange County Airport,Montgomery,United States,41.5099884,-74.26464440000001,USD,0.9488,1.0541
5194,CXY,CXY,Capital City Airport,Harrisburg,United States,40.217138899999995,-76.85136109999999,USD,0.9488,1.0541
5195,GHG,GHG,Marshfield Municipal Airport,Marshfield,United States,42.09825,-70.67213890000001,USD,0.9488,1.0541
5196,DXR,DXR,Danbury Municipal Airport,Danbury,United States,41.3715353,-73.4821906,USD,0.9488,1.0541
5197,ASH,ASH,Boire Field Airport,Nashua,United States,42.78175,-71.51477779999999,USD,0.9488,1.0541
5198,LWM,LWM,Lawrence Municipal Airport,Lawrence,United States,42.7171944,-71.1234167,USD,0.9488,1.0541
5199,OXC,OXC,Waterbury-Oxford Airport,Oxford,United States,41.47855560000001,-73.13525,USD,0.9488,1.0541
5200,FIT,FIT,Fitchburg Municipal Airport,Fitchburg,United States,42.5541111,-71.7589722,USD,0.9488,1.0541
5201,VPC,VPC,Cartersville Airport,Cartersville,United States,34.123147499999995,-84.84870670000001,USD,0.9488,1.0541
5202,PYP,PYP,Centre-Piedmont-Cherokee County Regional Airport,Centre,United States,34.0899167,-85.6100833,USD,0.9488,1.0541
5203,RMG,RMG,Richard B Russell Airport,Rome,United States,34.350777799999996,-85.1586667,USD,0.9488,1.0541
5204,GAD,GAD,Northeast Alabama Regional Airport,Gadsden,United States,33.9726489,-86.0890834,USD,0.9488,1.0541
5205,DKX,DKX,Knoxville Downtown Island Airport,Knoxville,United States,35.9638333,-83.8736667,USD,0.9488,1.0541
5206,WDR,WDR,Barrow County Airport,Winder,United States,33.9828611,-83.6674167,USD,0.9488,1.0541
5207,JYL,JYL,Plantation Airpark,Sylvania,United States,32.6452778,-81.59711109999999,USD,0.9488,1.0541
5208,DNN,DNN,Dalton Municipal Airport,Dalton,United States,34.722944399999996,-84.87025,USD,0.9488,1.0541
5209,CTJ,CTJ,West Georgia Regional Airport - O V Gray Field,Carrollton,United States,33.631696399999996,-85.1522641,USD,0.9488,1.0541
5210,LGC,LGC,LaGrange-Callaway Airport,LaGrange,United States,33.008861100000004,-85.07261109999999,USD,0.9488,1.0541
5211,MLJ,MLJ,Baldwin County Airport,Milledgeville,United States,33.154225,-83.24141390000001,USD,0.9488,1.0541
5212,PIM,PIM,Harris County Airport,Pine Mountain,United States,32.8406944,-84.8824444,USD,0.9488,1.0541
5213,FFC,FFC,Atlanta Regional Airport - Falcon Field,Atlanta,United States,33.35725,-84.5718333,USD,0.9488,1.0541
5214,GVL,GVL,Lee Gilmer Memorial Airport,Gainesville,United States,34.272627,-83.8302233,USD,0.9488,1.0541
5215,PHD,PHD,Harry Clever Field Airport,New Philadelpha,United States,40.4701667,-81.4199444,USD,0.9488,1.0541
5216,UDG,UDG,Darlington County Jetport,Darlington,United States,34.4493845,-79.8900608,USD,0.9488,1.0541
5217,HXD,HXD,Hilton Head Airport,Hilton Head Island,United States,32.2243611,-80.6974722,USD,0.9488,1.0541
5218,0A9,0A9,Elizabethton Municipal Airport,Elizabethton,United States,36.3712222,-82.1734167,USD,0.9488,1.0541
5219,DNL,DNL,Daniel Field Airport,Augusta,United States,33.4665028,-82.03938079999999,USD,0.9488,1.0541
5220,MRN,MRN,Foothills Regional Airport,Morganton,United States,35.8202336,-81.61151190000001,USD,0.9488,1.0541
5221,PBX,PBX,Pike County Airport - Hatcher Field,Pikeville,United States,37.561763899999995,-82.5663889,USD,0.9488,1.0541
5222,TOC,TOC,Toccoa RG Letourneau Field Airport,Toccoa,United States,34.592811700000006,-83.29637170000001,USD,0.9488,1.0541
5223,VDF,VDF,Tampa Executive Airport,Tampa,United States,28.0139772,-82.34527779999999,USD,0.9488,1.0541
5224,AFW,AFW,Fort Worth Alliance Airport,Fort Worth,United States,32.987778000000006,-97.318889,USD,0.9488,1.0541
5225,MYF,MYF,Montgomery Field,San Diego,United States,32.4759,117.759,USD,0.9488,1.0541
5226,LWC,LWC,Lawrence Municipal,Lawrence,United States,39.009167,-95.2175,USD,0.9488,1.0541
5227,EGT,EGT,Wellington Municipal,Wellington,United States,37.39411,-97.423225,USD,0.9488,1.0541
5228,PMP,PMP,Pompano Beach Airpark,Pompano Beach,United States,26.247138899999996,-80.1110556,USD,0.9488,1.0541
5229,EET,EET,Shelby County Airport,Alabaster,United States,33.1777778,-86.78322220000001,USD,0.9488,1.0541
5230,UMP,UMP,Indianapolis Metropolitan Airport,Indianapolis,United States,39.935278000000004,-86.045,USD,0.9488,1.0541
5231,LOZ,LOZ,London-Corbin Airport-MaGee Field,London,United States,37.0868889,-84.0773889,USD,0.9488,1.0541
5232,FBG,FBG,Fredericksburg Amtrak Station,Fredericksburg,United States,38.298415999999996,-77.456875,USD,0.9488,1.0541
5233,RAC,RAC,John H. Batten Airport,Racine,United States,42.7605,-87.8152,USD,0.9488,1.0541
5234,REI,REI,Redlands Municipal Airport,Redlands,United States,34.08525,-117.14638799999999,USD,0.9488,1.0541
5235,RIR,RIR,Flabob Airport,Riverside,United States,33.988778,-117.409971,USD,0.9488,1.0541
5236,TIW,TIW,Tacoma Narrows Airport,Tacoma,United States,47.267944,-122.57811000000001,USD,0.9488,1.0541
5237,X39,X39,Tampa North Aero Park,Tampa,United States,28.221278,-82.374555,USD,0.9488,1.0541
5238,JKA,JKA,Jack Edwards Airport,Gulf Shores,United States,30.289638899999996,-87.67177779999999,USD,0.9488,1.0541
5239,HZL,HZL,Hazleton Municipal,Hazleton,United States,40.989167,-76.0025,USD,0.9488,1.0541
5240,CBE,CBE,Greater Cumberland Rgnl.,Cumberland,United States,39.615278,-78.76055600000001,USD,0.9488,1.0541
5241,LNR,LNR,Tri-County Regional Airport,Lone Rock,United States,43.211667,-90.181667,USD,0.9488,1.0541
5242,JOT,JOT,Regional Airport,Joliet,United States,41.517778,-88.175556,USD,0.9488,1.0541
5243,VYS,VYS,Illinois Valley Regional,Peru,United States,41.351944,-89.153056,USD,0.9488,1.0541
5244,JXN,JXN,Reynolds Field,Jackson,United States,42.260556,-84.46055600000001,USD,0.9488,1.0541
5245,BBX,BBX,Wings Field,Philadelphia,United States,40.1375,-75.265,USD,0.9488,1.0541
5246,OBE,OBE,County,Okeechobee,United States,27.265833,-80.851111,USD,0.9488,1.0541
5247,SEF,SEF,Regional - Hendricks AAF,Sebring,United States,27.456389,-81.34222199999999,USD,0.9488,1.0541
5248,AVO,AVO,Executive,Avon Park,United States,27.591389000000003,-81.528889,USD,0.9488,1.0541
5249,GIF,GIF,Gilbert Airport,Winter Haven,United States,28.062778,-81.753333,USD,0.9488,1.0541
5250,ZPH,ZPH,Municipal Airport,Zephyrhills,United States,28.228056,-82.155833,USD,0.9488,1.0541
5251,OCF,OCF,International Airport,Ocala,United States,29.1725,-82.22416700000001,USD,0.9488,1.0541
5252,JES,JES,Jesup-Wayne County Airport,Jesup,United States,31.553889,-81.8825,USD,0.9488,1.0541
5253,CCO,CCO,Coweta County Airport,Newnan,United States,33.3115656,-84.7697554,USD,0.9488,1.0541
5254,HQU,HQU,McDuffie County Airport,Thomson,United States,33.5297315,-82.51695090000001,USD,0.9488,1.0541
5255,AIK,AIK,Municipal Airport,Aiken,United States,33.6493889,-81.6850278,USD,0.9488,1.0541
5256,CDN,CDN,Woodward Field,Camden,United States,34.2835833,-80.56486109999999,USD,0.9488,1.0541
5257,LBT,LBT,Municipal Airport,Lumberton,United States,34.6098056,-79.0595556,USD,0.9488,1.0541
5258,3J1,3J1,Ridgeland Airport,Ridgeland,United States,32.493416700000004,-80.99175,USD,0.9488,1.0541
5259,SOP,SOP,Moore County Airport,Pinehurst-Southern Pines,United States,35.2376111,-79.3887958,USD,0.9488,1.0541
5260,RCZ,RCZ,Richmond County Airport,Rockingham,United States,34.8913056,-79.75961109999999,USD,0.9488,1.0541
5261,Y51,Y51,Municipal Airport,Viroqua,United States,43.5793603,-90.89647420000001,USD,0.9488,1.0541
5262,DLL,DLL,Baraboo Wisconsin Dells Airport,Baraboo,United States,43.5217843,-89.7709266,USD,0.9488,1.0541
5263,SVH,SVH,Regional Airport,Statesville,United States,35.7649958,-80.9538958,USD,0.9488,1.0541
5264,C89,C89,Sylvania Airport,Sturtevant,United States,42.70325,-87.9589722,USD,0.9488,1.0541
5265,BUU,BUU,Municipal Airport,Burlington,United States,42.6907171,-88.3046825,USD,0.9488,1.0541
5266,N53,N53,Stroudsburg-Pocono Airport,East Stroudsburg,United States,41.0358717,-75.16067890000001,USD,0.9488,1.0541
5267,06N,06N,Randall Airport,Middletown,United States,41.431912,-74.39156109999999,USD,0.9488,1.0541
5268,LHV,LHV,William T. Piper Mem.,Lock Haven,United States,41.1357778,-77.4223056,USD,0.9488,1.0541
5269,29D,29D,Grove City Airport,Grove City,United States,41.1460278,-80.16775,USD,0.9488,1.0541
5270,3G3,3G3,Wadsworth Municipal,Wadsworth,United States,41.003157200000004,-81.75644009999999,USD,0.9488,1.0541
5271,3G4,3G4,Ashland County Airport,Ashland,United States,40.9029722,-82.25563890000001,USD,0.9488,1.0541
5272,2G9,2G9,Somerset County Airport,Somerset,United States,40.0388708,-79.0149951,USD,0.9488,1.0541
5273,LPR,LPR,Lorain County Regional Airport,Lorain-Elyria,United States,41.3442778,-82.1776389,USD,0.9488,1.0541
5274,BKL,BKL,Burke Lakefront Airport,Cleveland,United States,41.5175,-81.68333299999999,USD,0.9488,1.0541
5275,DKK,DKK,Chautauqua County-Dunkirk Airport,Dunkirk,United States,42.49333529999999,-79.2720417,USD,0.9488,1.0541
5276,N87,N87,Trenton-Robbinsville Airport,Trenton,United States,40.213944399999995,-74.6017778,USD,0.9488,1.0541
5277,VAY,VAY,South Jersey Regional Airport,Mount Holly,United States,39.9428889,-74.84575,USD,0.9488,1.0541
5278,LDJ,LDJ,Linden Airport,Linden,United States,40.6174472,-74.24459420000001,USD,0.9488,1.0541
5279,O03,O03,Morgantown Airport,Morgantown,United States,40.1570414,-75.8704892,USD,0.9488,1.0541
5280,0W3,0W3,Harford County Airport,Churchville,United States,39.566837799999995,-76.20240279999999,USD,0.9488,1.0541
5281,ANQ,ANQ,Tri-State Steuben County Airport,Angola,United States,41.63969829999999,-85.0834933,USD,0.9488,1.0541
5282,C65,C65,Plymouth Municipal Airport,Plymouth,United States,41.3651307,-86.3002574,USD,0.9488,1.0541
5283,VNW,VNW,Van Wert County Airport,Van Wert,United States,40.8638295,-84.606358,USD,0.9488,1.0541
5284,17G,17G,Port Bucyrus-Crawford County Airport,Bucyrus,United States,40.781555600000004,-82.9748056,USD,0.9488,1.0541
5285,X07,X07,Lake Wales Municipal Airport,Lake Wales,United States,27.893805600000004,-81.62038890000001,USD,0.9488,1.0541
5286,RMY,RMY,Brooks Field Airport,Marshall,United States,42.2511932,-84.9554443,USD,0.9488,1.0541
5287,GVQ,GVQ,Genesee County Airport,Batavia,United States,43.03175,-78.16966670000001,USD,0.9488,1.0541
5288,0G7,0G7,Finger Lakes Regional Airport,Seneca Falls,United States,42.88356470000001,-76.7812318,USD,0.9488,1.0541
5289,N69,N69,Stormville Airport,Stormville,United States,41.5769708,-73.73235140000001,USD,0.9488,1.0541
5290,0G6,0G6,Williams County Airport,Bryan,United States,41.4673056,-84.5067778,USD,0.9488,1.0541
5291,CLW,CLW,Clearwater Air Park,Clearwater,United States,27.9764722,-82.7586667,USD,0.9488,1.0541
5292,X49,X49,South Lakeland Airport,Lakeland,United States,27.9333581,-82.04397390000001,USD,0.9488,1.0541
5293,NYC,NYC,All Airports,New York,United States,40.714166999999996,-74.005833,USD,0.9488,1.0541
5294,CHI,CHI,All Airports,Chicago,United States,41.883611,-87.63166700000001,USD,0.9488,1.0541
5295,CGX,CGX,Meigs Field,Chicago,United States,41.860278,-87.60972199999999,USD,0.9488,1.0541
5296,WAS,WAS,All Airports,Washington,United States,38.889444,-77.035278,USD,0.9488,1.0541
5297,JZP,JZP,Pickens County Airport,Jasper,United States,34.4534722,-84.4572222,USD,0.9488,1.0541
5298,CRE,CRE,Grand Strand Airport,North Myrtle Beach,United States,33.81175,-78.72394440000001,USD,0.9488,1.0541
5299,IGQ,IGQ,Lansing Municipal,Lansing,United States,41.534916700000004,-87.5295278,USD,0.9488,1.0541
5300,Y72,Y72,Bloyer Field,Tomah,United States,43.9762222,-90.48061109999999,USD,0.9488,1.0541
5301,RNM,RNM,Ramona Airport,Ramona,United States,33.0391667,-116.91525,USD,0.9488,1.0541
5302,OEB,OEB,Branch County Memorial Airport,Coldwater,United States,41.9335691,-85.0522935,USD,0.9488,1.0541
5303,WBW,WBW,Wilkes-Barre Wyoming Valley Airport,Wilkes-Barre,United States,41.297307399999994,-75.85224050000001,USD,0.9488,1.0541
5304,LNN,LNN,Lost Nation Municipal Airport,Willoughby,United States,41.6840278,-81.38975,USD,0.9488,1.0541
5305,FFT,FFT,Capital City Airport,Frankfort,United States,38.181972200000004,-84.9061389,USD,0.9488,1.0541
5306,LEW,LEW,Lewiston Maine,Lewiston,United States,44.04847279999999,-70.2835075,USD,0.9488,1.0541
5307,1A3,1A3,Martin Campbell Field Airport,Copperhead,United States,35.01580560000001,-84.3468333,USD,0.9488,1.0541
5308,NBU,NBU,Naval Air Station,Glenview,United States,42.090556,-87.8225,USD,0.9488,1.0541
5309,MRK,MRK,Marco Islands,Marco Island Airport,United States,25.995027800000003,-81.6725278,USD,0.9488,1.0541
5310,DRM,DRM,Drummond Island Airport,Drummond Island,United States,46.0093114,-83.74393420000001,USD,0.9488,1.0541
5311,GDW,GDW,Gladwin Zettel Memorial Airport,Gladwin,United States,43.9705893,-84.47502,USD,0.9488,1.0541
5312,24C,24C,Lowell City Airport,Lowell,United States,42.953920000000004,-85.3439058,USD,0.9488,1.0541
5313,LWA,LWA,South Haven Area Regional Airport,South Haven,United States,42.3511944,-86.25563890000001,USD,0.9488,1.0541
5314,MFI,MFI,Marshfield Municipal Airport,Marshfield,United States,44.6368797,-90.1893267,USD,0.9488,1.0541
5315,ISW,ISW,Alexander Field South Wood County Airport,Wisconsin Rapids,United States,44.3606456,-89.8381412,USD,0.9488,1.0541
5316,CWI,CWI,Clinton Municipal,Clinton,United States,41.83075,-90.32897220000001,USD,0.9488,1.0541
5317,BVY,BVY,Beverly Municipal Airport,Beverly,United States,42.584140999999995,-70.91614440000001,USD,0.9488,1.0541
5318,O27,O27,Oakdale Airport,Oakdale,United States,37.7563333,-120.80019440000001,USD,0.9488,1.0541
5319,POF,POF,Poplar Bluff Municipal Airport,Poplar Bluff,United States,36.77394444,-90.32486109999999,USD,0.9488,1.0541
5320,EPM,EPM,Eastport Municipal Airport,Eastport,United States,44.9101111,-67.0126944,USD,0.9488,1.0541
5321,EOK,EOK,Keokuk Municipal Airport,Keokuk,United States,40.459907799999996,-91.42850109999999,USD,0.9488,1.0541
5322,ME5,ME5,Banks Airport,Swans Island,United States,44.165388899999996,-68.4281667,USD,0.9488,1.0541
5323,E51,E51,Bagdad Airport,Bagdad,United States,34.595852799999996,-113.17019499999999,USD,0.9488,1.0541
